seedling_tag,block_id_plot_id,cohort,quadrant,date,tree_sp,status,environment,microsite,diameter_mm,height_cm,ground_bare,ground_ash,ground_litt,ground_rock,ground_basal,ground_wood,ground_other,ground_total,cover_tree,cover_shrub,cover_forb,cover_gram,cover_fern,cover_lupin,shrub_1_cover,shrub_2_cover,shrub_3_cover,shrub_4_cover,shrub_2m_cover,cover_total,shrub_1_sp,shrub_2_sp,shrub_3_sp,shrub_4_sp,shrub_2m_sp,notes,qaqc_done,qaqc_notes,order,paper,collection,square_number,tree_species,qaqc,live_status_spring2024,newgrowth_mm,duplicate,recorder,live_status_spring2024_dnf_did_not_find,new_growth_cm,genetics,dup_id
483,REMO-PLANT-16,2023,NW,2024-10-27T00:00:00Z,SEGI,Live,Clump (open),0,4.8,31.8,80,0,20,0.01,0.01,0,0,100,0.01,0,0,0,0,0,0,0,0,0,20,1,NONE,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,REMO-PLANT-16,2023,NW,2024-10-27T00:00:00Z,SEGI,Live,Clump (open),0,4,30.9,40,0,60,0,0.01,0,0,100,5,0,0,0,0,0.01,0,0,0,0,25,5,NONE,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3062,REMO-PLANT-16,2023,SE,2024-10-27T00:00:00Z,SEGI,Live,Clump (open),0,5.8,28.1,85,0,15,0.01,0.01,0,0,100,0,0,5,0,0,0,0,0,0,0,15,5,NONE,NONE,NONE,NONE,CEPA,Live. Found tag at base. Reattached.,TRUE,NA,NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,REMO-PLANT-16,2023,NW,2024-10-27T00:00:00Z,SEGI,Live,Open,0,7.1,36.4,65,0,35,0,0.01,0,0,100,5,0,0.01,0,0,0,0,0,0,0,15,5,NONE,NONE,NONE,NONE,CONU,NA,TRUE,NA,NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,REMO-PLANT-16,2023,NW,2024-10-27T00:00:00Z,SEGI,Dead,Open,0,4.2,18.6,5,0,90,0,5,0,0,100,0,10,0.01,0,0,0,10,0,0,0,20,10,SAME,NONE,NONE,NONE,CONU,"Broken Top, Broken Base.",TRUE,NA,NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3064,REMO-PLANT-16,2023,NA,2024-10-27T00:00:00Z,NA,DNF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3111,REMO-PLANT-16,2023,NA,2024-10-27T00:00:00Z,NA,DNF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3063,REMO-PLANT-16,2023,NA,2024-10-27T00:00:00Z,NA,LTF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,loose tag,TRUE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3067,REMO-PLANT-16,2023,NA,2024-10-27T00:00:00Z,NA,LTF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,loose tag,TRUE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3066,REMO-PLANT-16,2023,NA,2024-10-27T00:00:00Z,NA,LTF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,loose tag,TRUE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,REMO-PLANT-16,2023,NA,2024-10-27T00:00:00Z,NA,LTF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,loose tag,TRUE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3069,REMO-PLANT-16,2023,NA,2024-10-27T00:00:00Z,NA,LTF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,loose tag,TRUE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,REMO-PLANT-16,2023,NA,2024-10-27T00:00:00Z,NA,LTF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,loose tag,TRUE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,REMO-PLANT-16,2023,NA,2024-10-27T00:00:00Z,NA,LTF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,loose tag,TRUE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,REMO-PLANT-16,2023,NA,2024-10-27T00:00:00Z,NA,LTF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,loose tag,TRUE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,REMO-PLANT-16,2023,NA,2024-10-27T00:00:00Z,NA,LTF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,loose tag,TRUE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,REMO-PLANT-16,2023,NA,2024-10-27T00:00:00Z,NA,LTF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,loose tag,TRUE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,REMO-PLANT-16,2023,NA,2024-10-27T00:00:00Z,NA,LTF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,loose tag,TRUE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3065,REMO-PLANT-16,2023,NA,2024-10-27T00:00:00Z,NA,LTF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,loose tag,TRUE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,REMO-PLANT-16,2023,NA,2024-10-27T00:00:00Z,NA,LTF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,loose tag,TRUE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,REMO-PLANT-16,2023,NA,2024-10-27T00:00:00Z,NA,LTF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,loose tag,TRUE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3112,REMO-PLANT-16,2023,NA,2024-10-27T00:00:00Z,NA,LTF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,loose tag,TRUE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,REMO-PLANT-16,2023,NA,2024-10-27T00:00:00Z,NA,LTF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,loose tag,TRUE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,REMO-PLANT-16,2023,NA,2024-10-27T00:00:00Z,NA,LTF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,loose tag,TRUE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1444,REMO-PLANT-17,2023,NE,2024-10-24T00:00:00Z,PILA,Dead,Overtopped,NA,2.5,15.7,35,0,60,0.01,5,0,0,100,0.01,65,0,0,0,0,10,60,0,0,70,65,ARPA,CEPA,NONE,NONE,CEPA,PHOTOS TAKEN FOR TRAINING,FALSE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1449,REMO-PLANT-17,2023,NE,2024-10-24T00:00:00Z,PILA,Live,Open,LOG,2.6,24.3,60,0,10,0.01,0.01,30,0,100,0,0.01,0,0,0,0,0.01,0,0,0,25,1,CEPA,NONE,NONE,NONE,CEPA,NA,FALSE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1468,REMO-PLANT-17,2023,SW,2024-10-24T00:00:00Z,PIPOJE,Dead,Clump (open),DEPRESSION - ROOT CAVITY,2.5,12.4,55,0,20,15,10,0,0,100,0.01,0.01,5,0,0,0,0.01,0,0,0,25,5,CEPA,NONE,NONE,NONE,CEPA,NA,FALSE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,REMO-PLANT-17,2023,NE,2024-10-24T00:00:00Z,PIXX,Dead,Open,NA,2.8,17.1,50,0,35,0.01,10,5,0,100,0,5,0,0,0,0,5,0,0,0,45,5,CEPA,NONE,NONE,NONE,CEPA,NA,FALSE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1472,REMO-PLANT-17,2023,SE,2024-10-24T00:00:00Z,PILA,Dead,Overtopped,NA,2.8,14.6,65,0,35,0,0.01,0,0,100,0,25,0,0,0,0,25,0,0,0,70,25,CEPA,NONE,NONE,NONE,CEPA,NA,FALSE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3730,REMO-PLANT-17,2023,SW,2024-10-24T00:00:00Z,PIPOJE,Live,Overtopped,NA,2.7,15.4,50,0,50,0.01,0.01,0,0,100,0,35,0,0,0,0,35,0,0,0,50,35,CEPA,NONE,NONE,NONE,CEPA,"PLANTED UNTAGGED - ADDED TAG, COULD BE 1437 OR 1458",FALSE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1450,REMO-PLANT-17,2023,NE,2024-10-24T00:00:00Z,PILA,Dead,Open,DEPRESSION,2.5,17.1,80,0,20,0,0.01,0,0,100,0,0,0,0,0,0,0,0,0,0,35,0,NONE,NONE,NONE,NONE,CEPA,NA,FALSE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1443,REMO-PLANT-17,2023,NE,2024-10-24T00:00:00Z,SEGI,Dead,Open,LOG,2.2,7.4,55,0,10,0,0.01,35,0,100,0,0,0,0,0,0,0,0,0,0,30,0,NONE,NONE,NONE,NONE,CEPA,NA,FALSE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
403,REMO-PLANT-17,2023,NE,2024-10-24T00:00:00Z,PILA,Dead,Open,NA,2.3,19.8,45,0,20,0,20,15,0,100,0.01,0,0,0,0,0,0,0,0,0,60,1,NONE,NONE,NONE,NONE,CEPA,PHOTOS TAKEN FOR TRAINING,FALSE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1469,REMO-PLANT-17,2023,SW,2024-10-24T00:00:00Z,PIXX,Dead,Clump (open),DEPRESSION - ROOT CAVITY,2.6,10,80,0.01,10,0,10,0,0,100,0.01,0,0.01,0,0,0,0,0,0,0,20,1,NONE,NONE,NONE,NONE,CEPA,NA,FALSE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1435,REMO-PLANT-17,2023,SW,2024-10-24T00:00:00Z,PIPOJE,Dead,Clump (open),DEPRESSION - ROOT CAVITY,3.3,11.1,60,0.01,10,10,20,0,0,100,0.01,0,5,0,0,0,0,0,0,0,20,5,NONE,NONE,NONE,NONE,CEPA,PHOTOS TAKEN FOR TRAINING,FALSE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1437,REMO-PLANT-17,2023,NA,2024-10-24T00:00:00Z,NA,DNF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1455,REMO-PLANT-17,2023,NA,2024-10-24T00:00:00Z,NA,DNF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1458,REMO-PLANT-17,2023,NA,2024-10-24T00:00:00Z,NA,LTF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,loose tag,TRUE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1447,REMO-PLANT-17,2023,NE,2024-10-27T00:00:00Z,PILA,Live,Open,0,2.9,22,15,0,15,0,0.01,0,0,30,0,0,0.01,0,0,0,0,0,0,0,40,1,NONE,NONE,NONE,NONE,CEPA,NO GROUND COVER DATA AVALIBLE; wrong ID 1441,TRUE,ground cover total is 30%,NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1432,REMO-PLANT-17,2023,SE,2024-10-27T00:00:00Z,PIXX,Dead,Overtopped,0,2.2,18,50,0,50,0,0.01,0,0,100,0,40,0,0,0,0,40,0,0,0,80,40,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1448,REMO-PLANT-17,2023,NW,2024-10-27T00:00:00Z,PIPOJE,Live,Overtopped,0,3.1,23.4,45,0,55,0.01,0.01,0,0,100,0,70,0,0,0,0,65,5,0,0,95,70,CEPA,ARPA,NONE,NONE,CEPA,NA,TRUE,NA,NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1484,REMO-PLANT-17,2023,SE,2024-10-27T00:00:00Z,PIXX,Dead,Clump (open),0,2,9,40,0,50,0,0.01,10,0,100,0,10,0,0,0,0,10,0,0,0,70,10,CEPA,NONE,NONE,NONE,CEPA,Split Plug with 1440,TRUE,"ground cover total was 110%, changed litt from 60 to 50",NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1440,REMO-PLANT-17,2023,SE,2024-10-27T00:00:00Z,PIXX,Dead,Clump (open),0,2,8,40,0,50,0,0.01,10,0,100,0,10,0,0,0,0,10,0,0,0,70,10,CEPA,NONE,NONE,NONE,CEPA,Broken Top. Splitplug with 1484.,TRUE,"ground cover total was 110%, changed litt from 60 to 50, repeat entry",NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1440,REMO-PLANT-17,2023,SE,2024-10-27T00:00:00Z,PIXX,Dead,Clump (open),0,2,8,40,0,50,0,0.01,10,0,100,0,10,0,0,0,0,10,0,0,0,70,10,CEPA,NONE,NONE,NONE,CEPA,Broken Top. Splitplug with 1484.,TRUE,"ground cover total was 110%, changed litt from 60 to 50, repeat entry",NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1453,REMO-PLANT-17,2023,NW,2024-10-27T00:00:00Z,PIPOJE,Live,Overtopped,0,3.3,11.6,35,0,60,0,0.01,5,0,100,0,60,0,0,0,0,55,5,0,0,85,60,CEPA,ARPA,NONE,NONE,CEPA,NA,TRUE,NA,NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1495,REMO-PLANT-17,2023,SE,2024-10-27T00:00:00Z,PIXX,Dead,Open,0,1.8,17.5,50,0.01,30,0,0.01,20,0,100,0,0.01,0,0,0,0,0.01,0,0,0,85,1,CEPA,NONE,NONE,NONE,CEPA,Broken Base.,TRUE,NA,NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1366,REMO-PLANT-17,2023,NW,2024-10-27T00:00:00Z,SEGI,Dead,Open,0,2.2,11.6,70,0,10,0,0.01,20,0,100,0,15,0,5,0,0,15,0,0,0,85,20,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1492,REMO-PLANT-17,2023,SE,2024-10-27T00:00:00Z,PIPOJE,Dead,Overtopped,0,2.6,17,20,0,80,0,0.01,0,0,100,0,25,0,0,0,0,25,0,0,0,70,25,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1433,REMO-PLANT-17,2023,SE,2024-10-27T00:00:00Z,PIPOJE,Dead,Overtopped,0,2.6,16,40,0,60,0.01,0.01,0,0,100,0,40,0,0,0,0,40,0,0,0,95,40,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,REMO-PLANT-17,2023,SE,2024-10-27T00:00:00Z,PIPOJE,Dead,Overtopped,0,2.3,15.5,5,0,95,0.01,0.01,0,0,100,0,45,0,0,0,0,45,0,0,0,70,45,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1372,REMO-PLANT-17,2023,NW,2024-10-27T00:00:00Z,SEGI,Dead,Overtopped,0,2.5,11,60,0,30,0,0.01,10,0,100,0,50,0,5,0,0,50,0,0,0,85,50,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1496,REMO-PLANT-17,2023,SE,2024-10-27T00:00:00Z,PIXX,Dead,Overtopped,0,2,15.5,20,0,60,0,10,10,0,100,0,60,0,0,0,0,60,0,0,0,95,60,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1446,REMO-PLANT-17,2023,NW,2024-10-27T00:00:00Z,PIPOJE,Live,Overtopped,0,3.1,15.8,65,0,35,0,0.01,0,0,100,0,65,0,0,0,0,65,0,0,0,95,65,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,REMO-PLANT-17,2023,SE,2024-10-27T00:00:00Z,PILA,Live,Clump (overtopped),0,2.4,19,25,0,75,0,0.01,0,0,100,0,65,0,0,0,0,60,0,0,0,60,65,CEPA,NONE,NONE,NONE,CEPA,Split Plug with 1493,TRUE,NA,NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1493,REMO-PLANT-17,2023,SE,2024-10-27T00:00:00Z,PILA,Live,Clump (overtopped),0,2.2,14.5,25,0,75,0,0.01,0,0,100,0,65,0,0,0,0,60,0,0,0,60,65,CEPA,NONE,NONE,NONE,CEPA,Split Plug with 1485.,TRUE,NA,NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1470,REMO-PLANT-17,2023,SE,2024-10-27T00:00:00Z,PIXX,Dead,Overtopped,0,3.4,9.1,35,0,65,0.01,0.01,0,0,100,0,70,0,0,0,0,70,0,0,0,70,70,CEPA,NONE,NONE,NONE,CEPA,Broken Top,TRUE,NA,NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1367,REMO-PLANT-17,2023,NW,2024-10-27T00:00:00Z,PIPOJE,Live,Overtopped,0,2.9,15.4,50,0,40,0,0.01,10,0,100,0,70,0,0.01,0,0,70,0,0,0,85,70,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1498,REMO-PLANT-17,2023,SE,2024-10-27T00:00:00Z,PIXX,Dead,Overtopped,0,2.4,16,30,0,70,0.01,0.01,0,0,100,0,70,0,0,0,0,70,0,0,0,80,70,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1494,REMO-PLANT-17,2023,NA,2024-10-27T00:00:00Z,PIPOJE,Dead,Overtopped,0,2.2,12,15,0,85,0.01,0.01,0,0,100,0,75,0,0,0,0,75,0,0,0,75,75,CEPA,NONE,NONE,NONE,CEPA,BROKEN BASE,TRUE,NA,NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1438,REMO-PLANT-17,2023,NA,2024-10-27T00:00:00Z,PIPOJE,Dead,Overtopped,0,1.5,11,15,0,85,0.01,0.01,0,0,100,0,75,0,0,0,0,75,0,0,0,75,75,CEPA,NONE,NONE,NONE,CEPA,BROKEN BASE,TRUE,NA,NA,YES,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4618,REMO-PLANT-18,2023,SW,2024-10-13T00:00:00Z,SEGI,Dead,Clump (open),depression,2.5,15.4,75,0,10,0.01,15,0,0.01,100,0.01,15,5,0,0,0,10,10,0.01,0,25,15,ROBR,CEPA,CEIN,NONE,CEIN,NA,FALSE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4619,REMO-PLANT-18,2023,SW,2024-10-13T00:00:00Z,SEGI,Dead,Clump (open),0,2.1,14.3,75,0,20,0,5,0,0,100,0.01,20,5,0,0,0,10,10,0.01,0,25,20,ROBR,CEIN,CEPA,NONE,CEIN,NA,FALSE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4625,REMO-PLANT-18,2023,SW,2024-10-13T00:00:00Z,SEGI,Dead,Clump (open),depression,2.5,11.2,60,5,25,5,5,0,0,100,0.01,10,10,0,0,0,10,0.01,0,0,30,15,CEPA,CEIN,NONE,NONE,CEIN,NA,FALSE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4661,REMO-PLANT-18,2023,SW,2024-10-13T00:00:00Z,SEGI,Dead,Clump (open),NA,2.3,13.4,85,0,10,5,0.01,0,0,100,0.01,5,60,0,0,0,5,0.01,0,0,10,65,CEPA,CEIN,NONE,NONE,CEIN,NA,FALSE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4638,REMO-PLANT-18,2023,SW,2024-10-13T00:00:00Z,SEGI,Dead,Clump (open),NA,1.9,10,85,0,10,5,0.01,0,0,100,0.01,0.01,35,0,0,0,0.01,0.01,0,0,10,35,RULE,CEIN,NONE,NONE,CEIN,NA,FALSE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4628,REMO-PLANT-18,2023,SW,2024-10-13T00:00:00Z,SEGI,Dead,Clump (open),NA,2.1,16,65,0,10,25,0.01,0,0,100,0.01,0.01,40,0,0,0,0.01,0.01,0,0,10,40,CEIN,CEPA,NONE,NONE,CEIN,NA,FALSE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4639,REMO-PLANT-18,2023,SW,2024-10-13T00:00:00Z,SEGI,Dead,Clump (open),NA,1.7,7,85,0,10,5,0.01,0,0,100,0.01,0.01,50,0,0,0,0.01,0.01,0,0,10,50,RULE,CEPA,NONE,NONE,CEIN,NA,FALSE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4650,REMO-PLANT-18,2023,SW,2024-10-13T00:00:00Z,PILA,Dead,Clump (open),SLOPE,2.4,27,90,0,10,0.01,0.01,0,0,100,0,0.01,70,0,0,0,0.01,0,0,0,10,70,CEIN,NONE,NONE,NONE,CEIN,NA,FALSE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4667,REMO-PLANT-18,2023,SW,2024-10-13T00:00:00Z,PILA,Dead,Clump (open),NA,2.8,13.3,80,0,15,5,0.01,0,0,100,0,10,70,0,0,0,10,0,0,0,10,70,CEIN,NONE,NONE,NONE,CEIN,NA,FALSE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4666,REMO-PLANT-18,2023,SW,2024-10-13T00:00:00Z,PILA,Dead,Clump (open),SLOPE,2.5,19.7,95,0,5,0.01,0.01,0,0,100,0,0.01,80,0,0.01,0,0.01,0,0,0,10,80,CEIN,NONE,NONE,NONE,CEIN,NA,FALSE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4615,REMO-PLANT-18,2023,SW,2024-10-13T00:00:00Z,SEGI,Dead,Clump (open),depression,2.3,10.1,80,0.01,15,5,0.01,0,0.01,100,0.01,10,10,0,0,0,10,0,0,0,30,15,CEPA,NONE,NONE,NONE,CEIN,NA,FALSE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4660,REMO-PLANT-18,2023,SW,2024-10-13T00:00:00Z,SEGI,Dead,Clump (open),STEEP SLOPE,2.2,11.3,90,0,10,0.01,0.01,0,0,100,0.01,0.01,0,0,0,0,0.01,0,0,0,10,65,CEPA,NONE,NONE,NONE,CEIN,NA,FALSE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4674,REMO-PLANT-18,2023,SE,2024-10-13T00:00:00Z,SEGI,Dead,Clump (overtopped),0,1.8,11,40,0,50,0,0.01,10,0,100,0,0,80,0,0,5,0,0,0,0,0.01,80,NONE,NONE,NONE,NONE,CEIN,found spring DNF. MAY HAVE BEEN ALIVE THEN STILL A LITTLE ORANGE.,FALSE,NA,NA,NA,fall2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
